customer_id,age,income,employment_years,credit_score,loan_amount,debt_to_income_ratio,existing_loans_count,missed_payments_last_year,risk_score,default,risk_category
294,40,1290993,14,849,508786.7175066868,0.39410493899400445,6,2,0.2801985838161169,0,Low
295,28,1888049,9,416,591548.838483024,0.3133122278516204,5,1,0.4747508751807136,0,Medium
296,27,1259296,7,663,208402.41033170844,0.1654912032847785,4,3,0.3613692577998129,0,Medium
297,23,2113948,25,503,380577.4284549003,0.18003159418060438,0,3,0.36611273450045645,0,Medium
298,37,1513575,6,650,467228.1712933719,0.30869178685785104,0,5,0.3927537989300118,0,Medium
299,53,562530,11,618,379857.5725644656,0.6752663370210754,3,5,0.5613789072310549,1,Medium
300,32,1814520,29,658,352451.1979750702,0.19423935695118832,1,2,0.26606793719110344,0,Low
301,42,2342361,24,816,1451907.507545275,0.6198478832021516,5,5,0.37734007170536543,0,Medium
302,42,517767,27,788,156473.7492381898,0.30220881060050137,3,3,0.31561419900321713,0,Medium
303,50,1409970,10,406,1012958.3381919982,0.718425454578465,4,2,0.5960655116949137,0,Medium
304,58,1988241,12,471,794958.265381332,0.39982993278044865,3,2,0.4521676152873585,1,Medium
305,58,946004,14,818,208316.05889079935,0.22020631930816292,3,0,0.17608854974907848,0,Low
306,28,487486,16,827,385158.35732460057,0.7900911150773572,7,4,0.4790374995930115,1,Medium
307,47,1928782,21,619,431360.83688851516,0.22364416346093813,5,3,0.3805515786662136,0,Medium
308,47,1726360,21,336,858577.3082077785,0.4973338748625886,0,2,0.5220487386088813,0,Medium
309,54,2033391,17,798,1013646.5006876634,0.49850053466729394,0,3,0.24701093157992343,0,Low
310,41,666590,26,564,240618.60289441745,0.36096941582444597,5,0,0.4026625582971644,0,Medium
311,50,394702,7,701,302358.315319429,0.7660420147843917,1,0,0.3590242190607745,0,Medium
312,53,655752,5,517,452935.90243543254,0.6907121936882122,7,2,0.6004881163134002,0,High
313,48,1462886,10,629,996040.5926534889,0.6808736925867694,7,3,0.5173865712446266,1,Medium
314,53,858910,28,485,671587.187201813,0.7819063548006345,2,3,0.5763173026663517,0,Medium
315,25,1258101,25,680,528372.9008458871,0.4199765367374218,2,3,0.36427066794688495,0,Medium
316,39,996314,8,508,167410.68419576573,0.16803004293402052,5,0,0.39392949476285033,0,Medium
317,24,369519,25,587,234947.25568139766,0.6358191478148557,7,1,0.5135928597727614,0,Medium
318,55,1011475,4,387,370775.1826608014,0.36656880561635374,5,1,0.5489196961882058,1,Medium
319,37,1260655,6,435,294037.1971428051,0.23324160626246285,3,3,0.5074558874862588,0,Medium
320,64,1496688,21,457,655958.1497407443,0.4382731402541774,7,3,0.5724234716871991,0,Medium
321,48,2441924,26,454,1826567.1080741321,0.7480032581170143,1,4,0.5419131096128207,1,Medium
322,50,458988,14,762,100954.37081044038,0.21994991331023986,1,2,0.26258284361442896,0,Low
323,49,2161380,20,519,1500190.4516828817,0.6940891706608193,4,0,0.4249037596732894,0,Medium
324,26,2327787,21,758,914223.1184992004,0.3927434591305822,0,4,0.2685281209170255,0,Low
325,55,339080,3,466,66378.77093177497,0.1957613864921994,6,3,0.570666999376362,0,Medium
326,61,406242,18,621,281878.16675587185,0.6938676127920596,5,5,0.5949428446089929,1,Medium
327,57,1129154,12,811,879310.8807163665,0.7787342388340001,6,1,0.35880546299157523,0,Medium
328,44,1958069,0,386,595036.6114990419,0.3038895010845082,5,1,0.5791564389182005,1,Medium
329,49,1227281,0,844,383495.0562058289,0.3124753468894482,5,4,0.40865058262464293,0,Medium
330,51,467403,21,574,174519.95487756972,0.3733821881279532,5,1,0.4375907072359802,0,Medium
331,55,556392,13,440,372722.1352201542,0.669891255122565,4,1,0.5669173762193181,1,Medium
332,53,320968,8,652,34437.310762158646,0.10729203771764988,2,5,0.4243022272260697,1,Medium
333,41,1884156,23,304,483793.9564869102,0.2567695862162741,1,2,0.5018946036501812,1,Medium
334,52,1690179,11,681,1004185.8257851155,0.5941298677744283,6,3,0.4428118871479592,0,Medium
335,43,1957057,17,633,751407.3682341967,0.3839476153398683,2,4,0.39072513628586686,1,Medium
336,53,1154082,8,774,382239.96320241183,0.3312069360776893,0,5,0.32955285469028534,0,Medium
337,23,1841773,7,329,1308760.2511992147,0.7105980222314122,0,0,0.512494138991737,1,Medium
338,38,1046470,29,646,776620.6991908047,0.7421337441023677,5,0,0.41114803540056016,1,Medium
339,45,2232893,13,792,1705015.5550108647,0.7635903534163369,7,5,0.45745429873521537,0,Medium
340,62,453329,27,794,131821.44229234775,0.29078537285800765,6,3,0.3549459924936794,0,Medium
341,51,1449164,8,687,1070582.6963030912,0.7387588266773748,0,0,0.3046235891738588,0,Medium
342,23,1872762,19,552,1153388.9603415309,0.6158758883091022,2,5,0.5214724898696127,0,Medium
343,60,2218517,24,329,461341.3288208484,0.20795032394200647,7,1,0.5183948393338558,1,Medium
344,44,2095209,1,641,1104571.1790191322,0.5271890198157473,6,2,0.4503437296774352,0,Medium
345,52,1861128,28,586,220421.52871102738,0.11843437351489386,1,4,0.354975744850762,0,Medium
346,42,1611414,0,696,960184.7342523471,0.5958647090396056,6,4,0.5584306675222068,1,Medium
347,43,315588,12,808,193612.37513685506,0.6134972658556569,4,1,0.33163837073356894,0,Medium
348,22,757301,24,543,494166.8893282501,0.6525369560164982,1,3,0.5038647018526503,1,Medium
349,47,830992,9,520,183456.05784271733,0.22076753788570447,1,2,0.40519954186285523,1,Medium
350,62,1388712,7,455,749591.9623951894,0.5397749586632717,3,0,0.4591272909534336,0,Medium
351,22,347361,6,682,78225.5858288932,0.2251996793793581,1,4,0.38662601535639113,0,Medium
352,46,314677,29,619,239990.00580345897,0.7626550583724231,4,4,0.5674201221506752,1,Medium
353,37,1956455,28,672,1120085.1313242177,0.5725074848765842,3,3,0.38582144296725596,0,Medium
354,60,2258970,23,830,376633.76160600525,0.16672809360283902,1,2,0.1341664724002215,0,Low
355,53,1677984,11,514,387484.36260386347,0.23092256100407602,3,5,0.4940738102094733,1,Medium
356,29,1946032,16,666,1098383.4071785407,0.5644220686908236,6,0,0.34373068148453595,0,Medium
357,63,2015979,29,413,874268.2971241464,0.4336693473117261,1,4,0.5218046661723019,0,Medium
358,59,2469091,24,499,1519499.258673599,0.615408366347615,0,4,0.47168166963315933,1,Medium
359,49,2190252,11,324,649523.959897166,0.2965521592479614,0,0,0.41476095791019835,0,Medium
360,62,2144348,15,420,1201997.708012069,0.5605422757929539,1,2,0.48050661308066867,0,Medium
361,46,1059848,9,302,237270.41611670732,0.22387211762130732,6,2,0.6068220619658199,1,High
362,55,1709277,26,744,821473.7134788698,0.48059718435272325,3,2,0.30176374888593666,0,Medium
363,45,1483750,24,553,1143169.6007736044,0.7704597140849903,4,4,0.5648847999598552,1,Medium
364,44,1892023,11,319,1021229.9388241223,0.5397555626036905,0,5,0.6285126167631624,1,High
365,33,422366,10,503,57017.52297575709,0.13499553225344155,3,1,0.41287070021692207,0,Medium
366,27,1092644,24,656,865519.9120575693,0.7921334964156388,7,4,0.5621754847376733,1,Medium
367,56,1839152,28,427,385865.91673445934,0.20980643075420594,4,3,0.48816815733758545,0,Medium
368,40,1123837,13,657,677278.5383174646,0.6026483718879736,3,3,0.43839437619577654,0,Medium
369,21,692776,21,591,327524.4212399162,0.47277102734493714,1,5,0.5004925161183381,1,Medium
370,28,1687781,19,473,516549.563216125,0.30605248146301267,0,4,0.4586083472016934,0,Medium
371,36,656440,12,654,147119.58653791578,0.2241173397993964,0,4,0.3709854483794597,0,Medium
372,34,1141618,1,336,256169.55239059895,0.224391654993701,0,0,0.4763045200896493,0,Medium
373,32,1261743,26,609,884330.1522766396,0.7008797768457123,1,2,0.42105928972219686,0,Medium
374,43,2096929,19,383,1490997.7957885354,0.7110387599143965,4,5,0.6676552673075546,1,High
375,35,834820,6,809,355300.9490539195,0.4256018651372985,7,0,0.2921041964040831,0,Low
376,48,1289516,0,743,222486.67406961243,0.17253502404748172,4,5,0.4581601310432626,0,Medium
377,54,1335340,29,719,959996.7208395407,0.718915572692753,5,3,0.43849505566409175,0,Medium
378,22,403021,24,504,177696.60989233942,0.4409115403225624,5,3,0.5576718576749021,1,Medium
379,52,2311562,2,787,941114.780608962,0.4071336960068396,6,1,0.2781027873398961,0,Low
380,43,300209,28,387,115625.47146457547,0.38514991710633417,0,2,0.5231062629196994,1,Medium
381,42,522071,28,551,185601.42033259457,0.355509921701444,5,2,0.4753687189036565,1,Medium
382,45,1553790,19,330,727490.3552510983,0.4682037825260159,6,5,0.7031125331285798,1,High
383,42,1458496,11,720,763054.272593785,0.523178858628193,4,3,0.38449939492910185,0,Medium
384,42,1679404,4,360,716270.0758864655,0.4265025425010691,5,0,0.5213711017469671,1,Medium
385,62,1578720,11,525,1148761.4720268236,0.7276537144185312,5,4,0.5889620294637927,1,Medium
386,26,516194,28,634,166401.77413968876,0.3223628599706482,0,2,0.3447276333107441,0,Medium
387,35,307399,2,410,155180.64052507989,0.504818299750747,4,4,0.6791438904263398,1,High
388,63,1862818,19,790,577413.4931955435,0.3099677441357897,6,3,0.30637693272326183,0,Medium
389,57,1242621,4,571,779552.091940572,0.627345016654774,0,1,0.4033096178764094,0,Medium
390,53,2495814,27,333,427994.0885791608,0.17148476952976496,4,3,0.5141786796202387,1,Medium
391,28,962858,0,511,223469.0370594522,0.2320892977567328,3,4,0.5864879551357621,1,Medium
392,64,2237834,15,599,1478852.4291877276,0.6608409869488656,0,3,0.3986321101170458,0,Medium
393,64,1072592,29,672,244806.59253620083,0.2282383166536771,5,2,0.3507786153653675,0,Medium
394,25,1334023,8,424,717734.3125928221,0.5380224423363181,6,5,0.6721598743835695,1,High
395,59,1096060,9,402,854017.52652588,0.7791704163329379,6,5,0.7427968780717824,1,High
396,24,693545,28,419,323208.2195070217,0.46602342963617605,6,4,0.6488981747763173,1,High
397,26,600763,9,846,138882.89590481934,0.23117751243804852,5,4,0.3261790084616357,0,Medium
398,52,1355608,12,630,439872.7429485135,0.32448373198484626,0,1,0.28836473408927693,0,Low
399,50,1207555,15,608,816815.1422588883,0.6764206535179668,5,2,0.4786605021321648,1,Medium
400,55,1864458,29,711,645405.701927688,0.3461626391839816,7,0,0.28644208662467513,0,Low
401,60,2221166,19,698,1347043.7819035705,0.6064579513208695,2,1,0.2927436515628752,0,Low
402,36,1966984,28,605,1267022.9952642892,0.6441450440188071,0,2,0.3695070155749213,0,Medium
403,33,347850,24,462,156820.51738996126,0.4508279930716149,4,5,0.6343035466662711,1,High
404,62,1877586,3,364,1217143.9398492656,0.6482493690564723,6,0,0.5745334467983074,1,Medium
405,50,579916,13,515,186635.58590119466,0.3218321030997501,3,5,0.5543515988017682,1,Medium
406,39,648249,16,325,299044.88237698434,0.46131175270148406,3,4,0.6691627954295252,1,High
407,37,734895,27,343,426673.26478126436,0.5805907847804984,4,5,0.720073006306749,1,High
408,39,1286275,4,389,279959.30128425936,0.2176512031130663,1,1,0.44972859127196396,0,Medium
409,48,304576,12,432,88794.67903617847,0.2915353771675328,6,4,0.6255306288400999,1,High
410,46,1710124,24,460,951556.8110393762,0.5564256223755565,5,4,0.5864905540855009,1,Medium
411,57,1914340,2,679,1069641.464256155,0.5587520838806874,0,4,0.39732833192765266,0,Medium
412,46,1772077,4,560,789126.8916729189,0.44531185251708527,6,2,0.4684390307631573,0,Medium
413,43,1110586,15,682,729554.7713330598,0.6569097497474844,3,0,0.34297474371573067,0,Medium
414,29,2411591,18,668,1054922.5842267568,0.43743843140348293,7,2,0.3721053859936153,0,Medium
415,32,1728931,27,410,1239514.869964822,0.7169255857896133,7,4,0.6777993057293511,1,High
416,21,1899826,18,376,1168644.5300218074,0.6151324016103619,4,1,0.54107581899603,0,Medium
417,21,2320014,16,508,743068.9420142866,0.3202864043123389,3,5,0.48763258029715073,1,Medium
418,54,1648483,17,312,620946.9595680519,0.37667780593918887,6,4,0.6630297188213153,1,High
419,52,416189,17,847,236137.59784470647,0.5673806800388921,6,0,0.2900075081867106,0,Low
420,45,1458866,24,324,1059307.159948786,0.7261168331764439,6,2,0.6713102850768472,1,High
421,60,1281598,22,845,288482.728090746,0.22509611289245612,6,0,0.18699923256155165,0,Low
422,21,1105896,7,439,509004.6441884206,0.4602644771193861,3,2,0.5247196528264746,1,Medium
423,36,1259540,17,574,230683.61102443383,0.18314909492706372,6,5,0.5031544238916176,1,Medium
424,59,1041165,8,669,307787.7487522191,0.29561860872409185,4,0,0.3009129081806048,0,Medium
425,25,331541,28,521,192355.7620890086,0.5801869515052697,2,0,0.44415909109818785,0,Medium
426,42,775759,18,336,119788.24003383509,0.1544142446737132,3,2,0.5350636987775315,0,Medium
427,49,429188,9,428,241912.2485305975,0.5636510073221933,3,2,0.5769652788670361,1,Medium
428,23,508150,28,615,371238.01977584686,0.7305677846617079,1,2,0.45306700162557945,1,Medium
429,32,2158777,1,622,1680735.70211378,0.7785592037129263,2,3,0.48302309840492286,0,Medium
430,46,780620,27,732,196437.20013517654,0.25164254071786085,7,5,0.4477660458059098,0,Medium
431,36,844444,16,517,527126.0702488468,0.6242285696255131,1,0,0.42314511206108424,0,Medium
432,57,1041196,24,547,779292.843997282,0.7484593140938709,4,3,0.5520050617798131,1,Medium
433,42,1792273,23,410,293858.4242048359,0.16395851759460522,6,3,0.5209817358998734,1,Medium
434,49,968795,12,446,377652.3012504098,0.38981652594244376,7,4,0.6239947219717055,1,High
435,34,1025010,27,643,762183.9435991473,0.7435868368105163,7,3,0.5330156686608045,1,Medium
436,48,2302215,10,808,557023.7942063207,0.24195124877838112,6,3,0.26783411728814377,0,Low
437,25,1422207,15,804,1071821.3865654985,0.7536324786514892,5,2,0.36078951443159657,0,Medium
438,50,1124341,19,433,527354.6622792328,0.4690344497614449,6,2,0.5649111720302111,1,Medium
439,25,609799,6,763,103620.19128682326,0.169925157776289,0,1,0.20924242220460842,0,Low
440,32,727557,27,490,301873.6736626846,0.4149141217288606,4,5,0.5936857391509669,1,Medium
441,36,2115599,29,462,694726.4012082509,0.32838283682694636,2,0,0.35986646017924206,0,Medium
442,46,2465456,2,755,733578.9586001935,0.29754291238626585,5,5,0.3761067926937034,1,Medium
443,46,665750,15,360,318916.1551346875,0.47903290294357864,4,3,0.6343876195497546,1,High
444,41,1993802,18,304,874311.8518045221,0.4385148835263091,2,3,0.5792400286259727,1,Medium
445,59,784103,19,336,342948.6270317151,0.4373770117340644,5,0,0.5596307628662934,1,Medium
446,56,2452259,15,759,396528.3473612361,0.16169921177218072,1,5,0.2626942875492413,0,Low
447,53,2005096,1,516,1326617.0828533515,0.6616227267189957,3,2,0.5175233027463966,1,Medium
448,50,560933,13,438,245131.93963633062,0.4370075207490567,4,2,0.5514317166173438,0,Medium
449,57,1977044,25,398,1333781.2602400477,0.674634080091312,6,0,0.5330418592150655,1,Medium
450,43,2084210,19,563,1411460.8785068344,0.6772162490856652,4,0,0.39685407059635386,0,Medium
451,30,1304059,9,523,419900.12221021,0.3219947273936302,5,2,0.4617560659982066,1,Medium
452,25,2044919,18,310,210713.3874651712,0.10304241266532865,3,0,0.4305683869213091,1,Medium
453,56,1328719,23,626,980424.5117145317,0.737871974220683,4,5,0.5482806131991149,0,Medium
454,54,1886987,10,649,1193493.3977759078,0.6324862851603682,6,2,0.43373206274635934,0,Medium
455,51,1131710,17,678,198135.67843968337,0.1750763697764298,4,0,0.26189983210824413,0,Low
456,30,2232919,10,530,1320121.6389274197,0.5912089238021709,5,2,0.4730808689162783,1,Medium
457,39,2356370,8,440,268664.5607153031,0.11401628806821641,7,1,0.43056865963384533,0,Medium
458,52,2449151,18,348,292505.40649866004,0.11943134845448894,0,2,0.4106379330401801,0,Medium
459,21,2166161,19,750,1013928.5561573515,0.46807626771848976,5,2,0.30703374860863303,0,Medium
460,25,2103713,28,790,351795.93185975775,0.16722620046544265,5,3,0.2523553855655471,0,Low
461,24,1910520,9,504,1480720.949056521,0.7750355657394432,7,5,0.6587681313297068,1,High
462,36,2133451,29,708,1548206.6870297603,0.7256818586551838,5,2,0.38492387285657786,0,Medium
463,44,563356,25,706,312588.4546729784,0.5548684218735194,0,0,0.28392196185722135,0,Low
464,36,1427360,2,350,206390.9456310424,0.1445962795868193,6,4,0.6290542931468011,1,High
465,22,643288,2,474,210602.63632693395,0.3273846804649456,3,0,0.45520861955619263,1,Medium
466,48,2302507,23,560,829377.0633177562,0.3602060985342308,1,3,0.37293877520468166,0,Medium
467,52,1409736,7,779,615513.1313692654,0.43661588508008975,4,0,0.24575841234069326,0,Low
468,47,883072,28,522,192714.57912823805,0.21823201180451657,7,1,0.450499070950245,0,Medium
469,40,1710364,28,568,862464.9863948283,0.5042581499580372,5,4,0.5067684627367933,1,Medium
470,44,1658293,5,617,671674.0905233307,0.4050394535364563,4,4,0.45675842178954235,1,Medium
471,32,2211128,19,684,1687329.1880510473,0.763107874375001,1,5,0.4390985327970781,0,Medium
472,55,862193,0,518,651245.9815313796,0.7553366607376535,4,3,0.674995196563115,1,High
473,53,1239077,19,353,614373.7405125509,0.49583176873798074,1,5,0.6351617153060376,1,High
474,53,953939,23,499,525662.8728578327,0.5510445351933747,3,4,0.5624387929261208,1,Medium
475,63,399596,5,638,78503.64213556147,0.1964575274416197,3,2,0.37774056592122435,0,Medium
476,57,2151579,1,604,551506.2136303483,0.2563262671881201,7,3,0.4617475479830786,0,Medium
477,32,2363356,18,544,1726433.4083691058,0.7305007829413367,1,5,0.5158420614959911,0,Medium
478,23,1346072,27,507,793396.5705148755,0.5894161460270145,1,1,0.430170219335273,0,Medium
479,21,974502,6,810,226670.27427892754,0.23260113809815428,7,4,0.3672804073598906,0,Medium
480,53,2405777,10,558,1200836.8876597441,0.4991472142512561,7,4,0.518507453759342,1,Medium
481,60,1649919,10,679,1244588.1433524108,0.7543328753426143,2,3,0.4213503345490423,0,Medium
482,30,709142,3,462,242256.9299961053,0.34161977431333257,0,4,0.5318673657717574,0,Medium
483,63,2048408,19,640,471285.9606434089,0.2300742628633597,6,4,0.40842918192332134,0,Medium
484,64,1471758,15,829,1117679.0662452264,0.7594176938363688,0,1,0.24262685513091015,0,Low
485,49,1381781,4,333,584335.497566844,0.42288575220446945,5,1,0.5797344818694653,1,Medium
486,33,2426869,23,622,951501.0704368966,0.39206939906393656,4,3,0.3777395527132202,0,Medium
487,32,1242639,29,480,357006.50630828436,0.28729703985492516,4,4,0.523684583901721,1,Medium
488,51,1291993,29,646,935544.671982252,0.724109706463001,1,5,0.49057945072982967,0,Medium
489,22,1649282,6,491,1141190.5587704205,0.6919317368227026,5,0,0.4865838985333717,0,Medium
490,55,1810902,24,545,691933.4842245718,0.38209327960572786,1,3,0.406359199297769,0,Medium
491,43,2417321,15,544,293533.5870618606,0.1214292959279552,7,5,0.4785702919128637,1,Medium
492,37,1277362,14,432,527111.0952019284,0.4126560013542977,7,1,0.5341033869375261,1,Medium
493,46,402537,4,496,91215.13039405944,0.2266006116060373,0,0,0.3744913695939347,0,Medium
494,28,2119201,0,646,423657.6289355054,0.19991384910421683,5,5,0.5064614830675966,1,Medium
495,49,1201347,19,348,450703.981958812,0.3751655283267965,7,5,0.7014337711199047,1,High
496,46,1580280,21,363,267626.51178287726,0.16935385614123907,5,4,0.5765426881113647,1,Medium
